key,gid,title,ko,en,title_en,src,aip,status,note
237:2,237,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 후방견인하여 Nose Gear 및 동체가 R12 유도선에 위치하도록 한다.,The aircraft shall be pushed back onto taxilane R12 to face west.,,aip,AMDT 7/26,review,
238:0,238,Pushback Approved to Blue,항공기 기수방향이 북쪽을 향하게 하여 Blue Line을 따라 후방견인하여 Nose Gear가 R12 유도선에 위치하도록 한다.,The aircraft shall be pushed back to face north along blue line until its nosewheel is at R12.,,aip,AMDT 7/26,review,
238:1,238,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 후방견인하여 Nose Gear 및 동체가 R12/R4 유도선에 위치하도록 한다.,The aircraft shall be pushed back onto taxilane R12 to face east.,,aip,AMDT 7/26,review,
238:2,238,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 후방견인하여 Nose Gear 및 동체가 R12/R4 유도선에 위치하도록 한다.,The aircraft shall be pushed back onto taxilane R12 to face west.,,aip,AMDT 7/26,review,
238:3,238,Pushback Approved to Face South,항공기 기수방향이 남쪽을 향하게 후방견인하여 Nose Gear 및 동체가 R12/R4 유도선에 위치하도록 한다.,The aircraft shall be pushed back onto taxilane R4 to face south.,,aip,AMDT 7/26,review,
238:4,238,"Pushback Approved to Point 31, Point 32",항공기 기수방향이 남쪽을 향하도록 후방견인하여 Nose Gear를 Point 31 또는 32에 정대시킨다.,The aircraft shall be pushed back to face south until its nosewheel is at spot 31 or 32.,,aip+tr,,review,
239:0,239,Pushback Approved to Blue,항공기 기수방향이 북쪽을 향하게 하여 Blue Line을 따라 후방견인하여 Nose Gear가 R12 유도선에 위치하도록 한다.,The aircraft shall be pushed back to face north along blue line until its nosewheel is at R12.,,aip,AMDT 7/26,review,
239:1,239,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 후방견인하여 Nose Gear 및 동체가 R12/R4 유도선에 위치하도록 한다.,The aircraft shall be pushed back onto taxilane R12 to face east.,,aip,AMDT 7/26,review,
239:2,239,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 후방견인하여 Nose Gear 및 동체가 R12/R4 유도선에 위치하도록 한다.,The aircraft shall be pushed back onto taxilane R12 to face west.,,aip,AMDT 7/26,review,
239:3,239,Pushback Approved to Face South,항공기 기수방향이 남쪽을 향하게 후방견인하여 Nose Gear 및 동체가 R12/R4 유도선에 위치하도록 한다.,The aircraft shall be pushed back onto taxilane R4 to face south.,,aip,AMDT 7/26,review,
239:4,239,"Pushback Approved to Point 31, Point 32",항공기 기수방향이 남쪽을 향하도록 후방견인하여 Nose Gear를 Point 31 또는 32에 정대시킨다.,The aircraft shall be pushed back to face south until its nosewheel is at spot 31 or 32.,,aip+tr,,review,
239R:0,239R,Pushback Approved to Face East,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 R12 유도선에 위치하도록 푸쉬백한다. * Face West 후방견인 시 RC 유도선을 개방하여 푸쉬백,The aircraft shall be pushed back onto taxilane R12 to face east. * A pushback to face west leaves taxilane RC clear.,,aip+tr,AMDT 7/26,review,
239R:1,239R,Pushback Approved to Face West,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 R12 유도선에 위치하도록 푸쉬백한다. * Face West 후방견인 시 RC 유도선을 개방하여 푸쉬백,The aircraft shall be pushed back onto taxilane R12 to face west. * Keep taxilane RC clear.,,aip+tr,AMDT 7/26,review,
239R:2,239R,"Pushback Approved to Point 31, Point 32",항공기 기수방향이 남쪽을 향하도록 후방견인하여 Nose Gear를 Point 31 또는 32에 정대시킨다.,The aircraft shall be pushed back to face south until its nosewheel is at spot 31 or 32.,,aip+tr,,review,
240:0,240,Pushback Approved to Blue,항공기 기수방향이 북쪽을 향하게 하여 Blue Line을 따라 후방견인하여 Nose Gear가 R12 유도선에 위치하도록 한다.,The aircraft shall be pushed back to face north along blue line until its nosewheel is at R12.,,aip,AMDT 7/26,review,
240:1,240,"Pushback Approved to Point 31, Point 32",항공기 기수방향이 남쪽을 향하도록 후방견인하여 Nose Gear를 Point 31(32)에 정대시킨다.,The aircraft shall be pushed back to face south until its nosewheel is at spot 31 or 32.,,aip+tr,,review,
240:2,240,Pushback Approved to Face East,"항공기 기수방향이 동쪽을 향하게 후방견인하여, Nose Gear 및 동체가 R12 유도선에 위치하도록 한다.",The aircraft shall be pushed back onto taxilane R12 to face east.,,aip,AMDT 7/26,review,
241:0,241,Pushback Approved to Face South,항공기 기수방향이 남쪽을 향하게 후방견인하여 Nose Gear를 RC 유도선 상에 정대시킨다.,The aircraft shall be pushed back to face south until its body is on taxilane RC.,,aip,AMDT 7/26,review,
241:1,241,Pushback Approved to Point 31,"항공기 기수방향을 남쪽으로 후방견인 한 후, RC 유도선을 따라 견인하여 Nose Gear를 RC 유도선 상의 Point 31에 정대시킨다. * 후방견인 시 R12로 이동하는 항공기와 간섭이 없도록 푸쉬백",The aircraft shall be pushed back to face south and then towed forward until its nosewheel is at spot 31. * The aircraft is pushed back so as not to interfere with aircraft moving onto taxilane R12.,,aip+tr,AMDT 7/26,review,
241:2,241,Pushback Approved to Point 32,항공기 기수방향을 남쪽을 향하게 후방견인 Nose Gear를 RC 유도선 상의 Point 32에 정대시킨다.,The aircraft shall be pushed back to face south until its nosewheel is at spot 32.,,aip,AMDT 7/26,review,
241:3,241,"Pushback Approved to Stand 816, Stand 817",항공기 기수방향이 서쪽을 향하게 하고 주기장 816 또는 817 까지 후방견인하여 Nose Gear 및 동체가 해당 주기장의 유도선에 위치하도록 한다.,The aircraft shall be pushed back onto the stand 816 or 817 to face west.,,aip+tr,,review,
241:4,241,Pushback Approved to Face East on R12,항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 R12 유도선에 위치 및 RC유도선을 개방하도록 푸쉬백한다.,"The aircraft shall be pushed back onto taxilane R12 to face east, leaving taxilane RC clear.",,aip+tr,AMDT 7/26,review,
241:5,241,Pushback Approved to Face West on R12,항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 R12 유도선에 위치 및 RC유도선을 개방하도록 푸쉬백한다.,"The aircraft shall be pushed back onto taxilane R12 to face west, leaving taxilane RC clear.",,aip+tr,AMDT 7/26,review,
242:0,242,"Pushback Approved to Point 31, Point 32","항공기 기수방향이 남쪽을 향하도록 후방견인 한 후, RC 유도선을 따라 견인하여 Nose Gear를 Point 31 또는 32에 정대시킨다.",The aircraft shall be pushed back to face south and then towed forward along taxilane RC until its nosewheel is at spot 31 or 32.,,aip+tr,,review,
242:1,242,Pushback Approved to Face North,항공기 기수방향이 북쪽을 향하게 하고 Nose Gear 및 동체가 RC 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RC to face north.,,aip,AMDT 7/26,review,
242:2,242,Pushback Approved to Point 33,항공기 기수방향이 서쪽을 향하도록 후방견인하여 Nose Gear를 Point 33에 정대시킨다.,The aircraft shall be pushed back to face west until its nosewheel is at spot 33.,,aip,AMDT 7/26,review,
242:3,242,"Pushback Approved to Stand 816, Stand 817",항공기 기수방향이 서쪽을 향하게 하고 주기장 816 또는 817 까지 후방견인하여 Nose Gear 및 동체가 해당 주기장의 유도선에 위치하도록 한다.,The aircraft shall be pushed back onto the stand 816 or 817 to face west.,,aip+tr,,review,
243:0,243,"Pushback Approved to Point 31, Point 32","항공기 후방견인 한 후, RC 유도선을 따라 견인하여 Nose Gear를 RC 유도선 상의 Point 31 또는 32에 정대시킨다.",The aircraft shall be pushed back and then towed forward along taxilane RC until its nosewheel is at spot 31 or 32.,,aip+tr,,review,
243:1,243,"Pushback Approved to Stand 817, Point 33, Point 34","항공기 기수방향이 서쪽을 향하도록 후방견인하여 Nose Gear를 주기장 817번 유도선, Point 33 또는 34에 정대시킨다.",The aircraft shall be pushed back to face west until its nosewheel is at spot 33 or 34 on the taxilane of stand 817.,,aip+tr,,review,
243:2,243,Pushback Approved to Face North,항공기 기수방향이 북쪽을 향하게 하고 Nose Gear 및 동체가 RC 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RC to face north.,,aip,AMDT 7/26,review,
245:0,245,"Pushback Approved to Point 31, Point 32","항공기 후방견인 한 후, RC 유도선을 따라 견인하여 Nose Gear를 RC 유도선 상의 Point 31 또는 32에 정대시킨다.",The aircraft shall be pushed back and then towed forward along taxilane RC until its nosewheel is at spot 31 or 32.,,aip+tr,,review,
245:1,245,"Pushback Approved to Stand 817, Point 33, Point 34","항공기 기수방향이 서쪽을 향하도록 후방견인하여 Nose Gear를 주기장 817번 유도선, Point 33 또는 34에 정대시킨다.",The aircraft shall be pushed back to face west until its nosewheel is at spot 33 or 34 on the taxilane of stand 817.,,aip+tr,,review,
245:2,245,Pushback Approved to Face North,항공기 기수방향이 북쪽을 향하게 하고 Nose Gear 및 동체가 RC 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RC to face north.,,aip,AMDT 7/26,review,
246:0,246,"Pushback Approved to Point 31, Point 32","항공기 후방견인 한 후, RC 유도선을 따라 견인하여 Nose Gear를 RC 유도선 상의 Point 31 또는 32에 정대시킨다.",The aircraft shall be pushed back and then towed forward along taxilane RC until its nosewheel is at spot 31 or 32.,,aip+tr,,review,
246:1,246,"Pushback Approved to Point 33, Point 34",항공기 기수방향이 서쪽을 향하도록 후방견인하여 Nose Gear를 Point 33 또는 34에 정대시킨다.,The aircraft shall be pushed back to face west until its nosewheel is at spot 33 or 34.,,aip+tr,,review,
246:2,246,Pushback Approved to Face North,항공기 기수방향이 북쪽을 향하게 하고 Nose Gear 및 동체가 RC 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RC to face north.,,aip,AMDT 7/26,review,
247:0,247,Pushback Approved to Face West (on RF),항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RC(지시받는 경우 RF) 유도선에 위치하도록 푸쉬백한다,The aircraft shall be pushed back onto taxilane RC (or RF when so cleared) to face west.,,aip+tr,,review,
247:1,247,"Pushback Approved to Point 31, Point 32","항공기 후방견인 한 후, RC 유도선을 따라 견인하여 Nose Gear를 RC 유도선 상의 Point 31 또는 32에 정대시킨다.",The aircraft shall be pushed back and then towed forward along taxilane RC until its nosewheel is at spot 31 or 32.,,aip+tr,,review,
247:2,247,"Pushback Approved to Point 33, Point 34",항공기 기수방향이 서쪽을 향하도록 후방견인하여 Nose Gear를 Point 33 또는 34에 정대시킨다.,The aircraft shall be pushed back to face west until its nosewheel is at spot 33 or 34.,,aip+tr,,review,
247:3,247,Pushback Approved to Face North,항공기 기수방향이 북쪽을 향하게 하고 Nose Gear 및 동체가 RC 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RC to face north.,,aip+tr,,review,
247:4,247,Pushback Approved to Point 39,항공기 기수방향이 북쪽을 향하게 하고 후방견인하여 Nose Gear를 Point 39에 정대시킨다.,The aircraft shall be pushed back to face north and then towed forward until its nosewheel is at spot 39.,,aip,AMDT 7/26,review,
248:0,248,Pushback Approved to Face West (on RF),항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RC (지시받는 경우 RF) 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RC (or RF when so cleared) to face west.,,aip+tr,,review,
248:1,248,"Pushback Approved to Point 33, Point 34",항공기 기수방향이 서쪽을 향하도록 RC 또는 RF 유도선으로 후방견인 후 Nose Gear를 Point 33 또는 34에 정대시킨다,The aircraft shall be pushed back onto taxilane RC or RF to face west until its nosewheel is at spot 33 or 34.,,aip+tr,,review,
248:2,248,Pushback Approved to Face North,항공기 기수방향이 북쪽을 향하게 하고 Nose Gear 및 동체가 RC 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RC to face north.,,aip+tr,,review,
248:3,248,Pushback Approved to Point 39,항공기 기수방향이 북쪽을 향하게 하고 후방견인하여 Nose Gear를 Point 39에 정대시킨다.,The aircraft shall be pushed back to face north and then towed forward until its nosewheel is at spot 39.,,aip,AMDT 7/26,review,
249:0,249,Pushback Approved to Face West (on RF),항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RC (지시받는 경우 RF) 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RC (or RF when so cleared) to face west.,,aip+tr,,review,
249:1,249,"Pushback Approved to Point 33, Point 34",항공기 기수방향이 서쪽을 향하도록 RC 또는 RF 유도선으로 후방견인 후 Nose Gear를 Point 33 또는 34에 정대시킨다,The aircraft shall be pushed back onto taxilane RC or RF to face west until its nosewheel is at spot 33 or 34.,,aip+tr,,review,
249:2,249,Pushback Approved to Face North,항공기 기수방향이 북쪽을 향하게 하고 Nose Gear 및 동체가 RC 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RC to face north.,,aip+tr,,review,
249:3,249,Pushback Approved to Point 39,항공기 기수방향이 북쪽을 향하게 하고 후방견인하여 Nose Gear를 Point 39에 정대시킨다.,The aircraft shall be pushed back to face north and then towed forward until its nosewheel is at spot 39.,,aip,AMDT 7/26,review,
250:0,250,Pushback Approved to Face East (on RF),항공기 기수방향이 동쪽을 향하게 하고 Nose Gear 및 동체가 RC/RA (지시 받는 경우 RF) 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RC (or RF when so cleared) to face east.,,aip+tr,,review,
250:1,250,Pushback Approved to Face West (on RF),항공기 기수방향이 서쪽을 향하게 하고 Nose Gear 및 동체가 RC/RA (지시 받는 경우 RF) 유도선에 위치하도록 푸쉬백한다.,The aircraft shall be pushed back onto taxilane RA (or RF when so cleared) to face west.,,aip+tr,,review,
